146081539279683584	sadness
137236769186918401	love
143791943816720384	love
143445828047081472	anger
135234711038599169	joy
148755897731129344	anger
143916905051340801	joy
135078324484571136	love
141322905773539329	anger
143035506089922560	love
148793855658041347	love
149326181639008256	anger
146805586401558528	joy
143464923492659201	anger
145221893312626688	sadness
139163397899030528	anger
137523813540835328	fear
145694632930574337	sadness
147070618213416960	sadness
142364637999013888	sadness
148175338713784320	joy
142488672607019009	joy
136920732675489792	anger
142221060702601216	anger
139702930466017280	thankfulness
137499070695608320	love
149704704606212099	sadness
148748867523977216	joy
141376980284211200	anger
143392273982435328	joy
145508214702735362	joy
144916213858963456	love
139430720790736896	love
148024963490775040	anger
147372620109717504	anger
148433862891020289	anger
138389054856249344	fear
148398097591050241	joy
148495316809818112	joy
140999742590169089	love
139466523608748032	thankfulness
146450783653724160	fear
135918529257017344	sadness
147333564361474048	anger
135124167015153664	sadness
149725921220362240	love
148256535716442112	sadness
138353016293167104	anger
135891787150659584	joy
148799181132279808	thankfulness
144483151153070080	sadness
138995126100959233	joy
148695994983399424	joy
140635448312725504	joy
145946311617810432	fear
142049326414299136	joy
148912113639886848	joy
138085467877937152	sadness
138415223630602241	fear
140085037935759360	love
142073772105674752	love
142677822429868033	love
135418800760832001	anger
134696171733127168	anger
147817773102399488	joy
142761639719092224	joy
140159313481179136	joy
149551791162404865	sadness
144135263038341121	fear
144101969143922688	sadness
140907942043074560	joy
143038361228152832	sadness
146537071358640128	anger
146107135649005568	fear
146030771071762433	joy
135212088200146944	anger
145060151735492608	sadness
137878418825035776	joy
141227994910957568	love
139851787590057985	thankfulness
141833275894267904	joy
144974763180302336	anger
141378168987721729	love
142696940528873474	fear
145561755869904896	anger
137986543649439745	anger
144996390244855810	thankfulness
143034524085923841	love
144227206380535809	joy
147900086423269376	joy
138085274856071169	sadness
148530332008849408	joy
146816776183881729	anger
147197782585901056	anger
134847715086565378	sadness
144530934119661569	fear
149261533619294210	sadness
148884629884112896	joy
134830002490449920	joy
147770923880161280	joy
136006713420689408	joy
145278432018837505	thankfulness
136850770166427648	anger
145617620316598272	joy
142064884916568064	joy
136889825402953728	fear
139715969303064576	thankfulness
142433588758061056	joy
141259976290213888	anger
148425376748670976	fear
145643626360344576	fear
147886739246166017	sadness
139550924250157056	love
146424736069582848	sadness
145421739101405184	joy
139242528716234753	joy
148737194423627776	love
148394594684518401	sadness
145532520375648256	joy
145923906748952576	love
146529326400155648	thankfulness
142321086762205184	joy
149222124161208322	anger
142067098275942400	anger
144278750450819072	sadness
140309682773426176	joy
145358408315453440	sadness
140473064398917633	thankfulness
143582203585101824	sadness
135135824349114368	joy
135880324436594689	anger
136505382372786176	anger
141070953877733376	joy
147402193731985408	anger
146819288379031553	sadness
144880719255187456	joy
147750879880167424	sadness
135943120402657280	joy
141888387098476545	anger
148968912569114624	anger
135839406606131200	anger
145364601406631936	love
149290361796296705	sadness
139740220944941058	thankfulness
142415897045377024	sadness
136997823316099072	sadness
143050340995047424	sadness
137213801643782144	joy
134849861051883520	joy
148225503881474049	joy
136641461566447616	joy
138253209205612545	anger
143084196875870209	love
144114641918885888	joy
148985353771036673	sadness
142805541658435586	thankfulness
146727643025391616	joy
142071142948155392	sadness
140073439619846144	joy
138037152809353216	joy
143555205647187968	sadness
146650223622631424	joy
145116383972306945	anger
146540814863052800	anger
140545089314365441	joy
145038099104272385	sadness
147344110360072192	joy
140862083729342464	love
146080888197877760	thankfulness
147320158678036481	sadness
145326968991268865	sadness
142343459582390272	surprise
140423983236521984	anger
135875404866134016	fear
136904533212270592	fear
137311478628876288	joy
139901485940084736	joy
144630744797552640	surprise
135792929850662912	love
148988105263812608	joy
140993617551572992	joy
148183110192861184	surprise
140266339767033856	joy
144886832562311169	anger
135825324171730944	joy
147387259484766208	anger
135160269327441921	anger
134743235271733248	sadness
142845801872367617	love
135566949987008512	sadness
147216500581871616	sadness
138726985827483648	anger
148245520404590594	sadness
142457849220562944	love
141256695954411520	joy
147900003627704321	joy
143528706084839424	anger
142723447175385088	fear
138098510779269121	anger
142033439816814592	joy
137888759038476288	fear
148137394229608448	sadness
142811845399560192	fear
144854412198817792	joy
137011666499018752	love
137354973095788544	love
148459710763384832	sadness
139191650076475393	love
146242614033780736	sadness
146562679279067137	love
147623712047370242	sadness
139768626558414848	thankfulness
135547061474045952	anger
143086102364954624	joy
144466511040487425	joy
136583113974362112	anger
148780483495477248	joy
147151057582178304	joy
134693990103658497	anger
147242898923073536	fear
135432115385933824	joy
137735692783583232	joy
142417641326379008	thankfulness
139115877382619137	anger
140141878396985344	sadness
134969554291003393	joy
147406887573397504	anger
145237667280453632	joy
145172058744168448	anger
146489087824642048	joy
136062910882529281	anger
139577520071778304	anger
147385834079924225	thankfulness
139417365866758144	surprise
147523816149622784	love
139671113360867328	joy
143157644390187009	sadness
137874852576108544	sadness
145489929668014080	fear
148632190673104896	sadness
143264111868907520	anger
142914956843696128	sadness
135903272295858176	anger
144473610503995392	sadness
136933431262183426	sadness
136653231563608064	fear
143792173945593856	thankfulness
139737452934987776	thankfulness
139583600898220033	anger
147157749560651776	sadness
136916363481587712	joy
139400100718977024	joy
140642648057851904	anger
138923958853578752	joy
143253195660066816	sadness
143580396561514497	sadness
144987544994578432	joy
134732536403337216	joy
143159755723112448	anger
144287570333941762	surprise
143682079496998912	anger
147343179874701312	joy
141921477984399361	anger
142129027841400832	joy
147539031310352385	sadness
139765249141243904	thankfulness
137642878842314753	joy
134994554918141952	joy
147886304791769089	joy
138032057753419777	joy
139404679988781057	sadness
145574767913746433	joy
141075671312109568	fear
148160380768747521	anger
135898589510639616	joy
145280156527886336	anger
143496784822538240	joy
147172157330427906	anger
139195767696003072	sadness
138854536633794560	anger
142710574525059072	love
135903919653138432	thankfulness
143521976630251521	sadness
135358108930289665	joy
139109547196416001	anger
148057427223379968	anger
146045302124720128	fear
137408661877309440	joy
138637075145687040	thankfulness
143850120411234304	love
144458976698970116	love
143537991460200448	joy
135622546551869440	joy
143785384835420160	joy
140301411815661568	anger
140896247262347264	love
141223847943876608	joy
147400063289794560	sadness
138973957444468736	joy
146284589709668352	thankfulness
143082946352529408	surprise
143531151200493568	love
146990871571738626	sadness
135526354912423936	love
144976426960039936	sadness
147531294274883585	sadness
138327143699591168	thankfulness
143829259423711232	sadness
135049842220204032	joy
138824222213545984	anger
134738266460127232	anger
135773680335724544	joy
144196015979896833	love
139065419146334208	joy
140355034020974593	anger
138980613339357184	anger
137385381464256512	joy
142291395477127168	joy
134744020252491776	joy
144439634380865536	thankfulness
148400072470708224	anger
142726768116248576	sadness
147474578401271808	anger
143023204787699712	love
139828905585557504	thankfulness
142400335745527809	sadness
147918068889288705	thankfulness
144502454757769216	anger
147463643477454848	joy
141285437108011008	love
138447625669197824	love
140153577460084736	sadness
144946848963108865	sadness
148783493973950465	anger
146657398080282624	fear
140724469575581698	joy
135200128175837184	anger
143490684207378434	sadness
141318151731294208	love
138696329584066562	anger
147691903918415872	fear
148104985899565057	love
143030448967258113	anger
139118060056481793	joy
140966441791913985	anger
139435657897578496	love
148652563170988033	sadness
145998716116021249	joy
137076104442806273	joy
141889709398962176	joy
147425647051022336	love
146059275280715777	joy
146543605350273025	sadness
137378955673083904	fear
142738109602340864	love
138745219075158023	anger
146431424562610177	anger
141949932675416064	anger
137730923809619968	sadness
147702081044758528	anger
140558158501380096	anger
145214601640935425	joy
134869415794708480	sadness
145753619290009600	anger
137361711144517633	anger
141020774428454912	sadness
145970755811811329	sadness
144104686931292160	sadness
143103335753461760	joy
149685647865688064	joy
145377417140248576	joy
134799770454720512	joy
135200922883211265	joy
142374263675043840	love
148852807552872448	sadness
135100194013454337	fear
137737865621811200	thankfulness
148875620649148416	joy
148399697097265155	anger
140502397872111616	sadness
143086884116107266	fear
148605358351454209	thankfulness
137919128085348352	fear
146379230123528192	anger
147604168918564864	fear
140074797546749953	anger
144332837447933952	joy
149682767674884096	love
135004197291692032	sadness
135936360333844480	sadness
148067168251162625	fear
140107302198968320	fear
137924293895000065	anger
148871610827423744	anger
148517181011927040	fear
139546734207582209	love
146646770401812481	love
135020900348211200	thankfulness
137983622874546177	surprise
141234592362397696	sadness
148515570248192000	sadness
149251491797020672	sadness
145936345557237761	joy
147128403856867328	joy
148183382776479744	joy
146799913135648769	joy
140223925056585730	joy
140766508669353984	fear
138779058124230658	love
140914529063288832	sadness
148597543838826496	anger
145167383932313600	joy
135112792280793088	sadness
139115749334724608	thankfulness
137506852614311937	anger
144802500011233281	sadness
137019714944778240	sadness
139453212515246080	anger
145646553057599488	anger
139370732676321280	love
135795452879699968	joy
144621454762323968	anger
149313403972886528	love
139473352279605248	anger
148149693019471872	love
143803621669220352	sadness
144459340072501248	fear
148789863997644800	joy
149212030879023105	sadness
138351586392027137	joy
149183185085931520	joy
138810768387883008	sadness
146320021205950464	joy
138729674154053632	joy
140586118998540288	joy
141929277481426944	fear
148594736142356480	anger
140938119036944384	anger
146724047353425920	love
147762474442174464	anger
140098875145986049	joy
140306751990935552	joy
134988532522557440	anger
144288794156335104	joy
144437950225199104	sadness
135870188838060032	anger
138839403475906560	thankfulness
135063573654274048	anger
135589348388249600	sadness
148197389029736448	anger
143582210199531520	joy
143145161390694400	love
148856548981080064	love
143248551084949504	anger
142400368188461056	surprise
135071953089335296	anger
136150224350609408	love
138434002964070401	sadness
143659456415281152	thankfulness
147161789505880064	anger
149748862377132032	sadness
140919036396584960	sadness
141044917400109056	sadness
144976805214945280	anger
143201065599385600	sadness
143400819537092608	sadness
148572000024137728	anger
137723697623601152	anger
140875491644149760	joy
142744357693427712	anger
148772229629489152	joy
140782783235756032	joy
139508858954588161	love
142255040147636224	joy
139753851631837184	anger
147707436273377281	anger
135103053207568384	anger
142337189148229632	anger
146094886440009728	sadness
139055935552368641	sadness
141947019735470080	love
142569944335392768	joy
146327978731773952	joy
142341005046321152	sadness
143580573103960064	sadness
138760922989723648	anger
139169417870315521	joy
141267579133100034	sadness
139161143628414976	love
147507801101570048	anger
147226518223978496	sadness
136110926574264321	joy
143152872253685761	joy
139019887162040321	joy
139476598809296897	anger
137655507744862209	joy
147147644031082497	joy
141945100216446976	sadness
137642578530156547	joy
145611527368613889	anger
145720287915294720	joy
147430799698968576	anger
149662039734886400	fear
140587379131023360	sadness
146353433761431552	sadness
138608083713798144	joy
146933325423063040	joy
135397476726345728	anger
134971541082476544	sadness
147680333016477697	anger
138099519312236545	anger
140827202622193664	sadness
144044504868077569	joy
143371107418914817	thankfulness
140069243508105216	sadness
141176661830930435	love
148251342698332160	love
139162569360416768	sadness
137327975094951936	love
144998257188286466	anger
138643989296459776	joy
141011217438343170	joy
148886364568555520	anger
148580821782118400	sadness
149712935395143681	thankfulness
139035126012194816	joy
139088247337922561	sadness
147026918271754241	anger
139133028491476993	joy
135092414003163136	anger
135038058251825153	sadness
143066512931045376	sadness
141378297757052928	joy
147005086789406720	anger
137953823405785088	sadness
139907457559429120	joy
140134728438251520	anger
147896869069127680	joy
146823500571742208	anger
146764965099995136	love
138835321776373760	joy
138073197953286144	joy
140795127324098560	anger
148177717156786176	joy
134722839122157569	joy
148835886379970560	joy
137371837305847808	love
144558641398288384	sadness
139250420299210752	sadness
146598968757985280	anger
141228673561923585	joy
149569944965742592	joy
135487132142796800	anger
149170136903991296	joy
139236558074150913	anger
143875523016278017	anger
146479054751666177	joy
147515259249369088	joy
145335287780884480	fear
145755006371495936	joy
142256659731980289	thankfulness
140661301620916225	sadness
142625004713025536	anger
149658428866957312	sadness
139664223797125120	sadness
135425590143623168	love
136583541235531778	anger
135220585298014208	joy
142078220802592768	joy
134774273117143040	anger
136142329336692736	fear
140652140929626112	sadness
141013532153090048	sadness
140502373268332544	anger
147242353940381696	sadness
139368294678396929	joy
141864456761253889	anger
142582358720258048	love
145790550405169153	love
145641294969061377	joy
136591667439468545	joy
140820716080734210	joy
141144497890398208	joy
138710027782455297	fear
149424990255714304	joy
140943385908359168	anger
139817091380412417	thankfulness
144241859701641217	joy
141361438756319232	fear
146377752570888193	joy
135032653052252161	sadness
142572422971916288	joy
141281472479887360	sadness
147754170487799808	sadness
145110449006972928	thankfulness
143451356416589824	joy
142447619648651265	sadness
140975274740297728	sadness
149767949568327680	joy
147074847275630593	sadness
148425009935814656	anger
139604728278564864	anger
137182766025551873	sadness
139098555083276289	love
135917389421346817	sadness
145874147657007105	fear
146247227021602816	fear
147329189241032704	anger
136961690867728385	sadness
148587022406262784	anger
139718901218021376	sadness
140935050156978176	joy
137310974683258880	sadness
149338971703492609	sadness
147464763675389952	joy
140800663335604224	anger
147546292829167616	anger
140553881301164033	sadness
149216691740610560	joy
139671257745588225	thankfulness
143041957973864450	anger
139093166308605953	joy
143093631346151426	sadness
147143085023961089	joy
134852298206748672	love
143129255369383936	sadness
139554818288123905	thankfulness
147175399565164544	love
139077553615945728	sadness
135936610578595840	anger
145585561594372096	joy
145642493134897152	joy
139470868203048961	thankfulness
143481008308748289	joy
148284364789268480	anger
136092522580684800	joy
148923045849997312	sadness
144583714322644992	anger
142058688704811008	joy
138481234975264768	anger
139927691557208064	thankfulness
148538274229653506	anger
139762682579533824	thankfulness
146896998669361153	joy
135510138911064064	anger
144736957950472192	love
149707454576476160	joy
136874591200088064	joy
143603622293409792	fear
142057895238975488	joy
140300595138535424	anger
136803440876728320	sadness
147742342663770113	joy
143855424918138880	sadness
134833274949337089	joy
140995943167307777	love
141848810254106624	anger
140257288295424000	fear
145395106399260672	love
146214566051856384	sadness
143431978727907330	sadness
140331850370523136	love
139962994254811136	joy
141299683778772993	anger
136561303463538688	sadness
137253839698018304	love
148464839935803392	love
147739873573474304	love
142088766390140928	anger
145867944172339200	joy
149665200096808960	sadness
140484307310493696	love
140764564148076544	anger
142764790870323201	anger
147859059180191744	sadness
146780925634686976	anger
137034694297534464	anger
144475501321388032	love
145125915595243520	anger
140443049502326785	joy
141319388035948544	love
143147585148948480	anger
149361795931439104	anger
148309125137301505	sadness
148144670105538560	sadness
141886059129741313	sadness
143808652749443072	love
139252906611310592	sadness
139307440788357120	sadness
149348316881231873	anger
135661009598820352	sadness
146993922298740736	anger
145564574928740352	joy
148079174555418624	joy
139814096332791808	thankfulness
142685037811351552	thankfulness
140099138355335169	love
137477076612681728	fear
146825801965387776	joy
140850312020885504	sadness
146361569821990912	thankfulness
138959277837651968	anger
148944534666084352	sadness
139781061927383040	thankfulness
146670225897701376	joy
139760747218599937	thankfulness
146837690640371712	sadness
142363172161064960	fear
147648463067295744	fear
149668113179361280	anger
139555531110096897	surprise
142712351852990464	joy
136533577176330240	sadness
146059128350048256	thankfulness
138654332156526592	sadness
134994317486985216	sadness
140928945452363777	joy
135234951938449408	anger
140113908668182529	love
144560603573399553	anger
142442529260965890	sadness
137556203923447808	love
146535074219823104	fear
137259606656286720	anger
149346044231163905	sadness
136656839034142720	joy
144813480048984065	sadness
142653043777871874	joy
135481713991233536	sadness
147719190458023936	thankfulness
136543420868067329	love
142094441581260800	anger
136643760716124160	joy
136685720705302528	thankfulness
143785159081197568	fear
139002708395954176	sadness
141285975274958849	sadness
143199260060549120	fear
144118254321942528	sadness
137321898232127488	love
144960979296460800	sadness
147084361920032769	joy
139010317198962688	joy
136928578590875648	anger
137666481352736768	anger
139508842714251265	anger
138961888439574529	sadness
141184562154835968	joy
140916973109395457	anger
146234860711841793	joy
147484760128749569	anger
148195635332526080	joy
138121559993876481	anger
135151191242977280	joy
146009539697836032	joy
135229562358480896	anger
134761872019820544	joy
139476508258484224	love
135137809169252354	joy
140907318907912193	joy
146057592777621504	surprise
141880519603400704	anger
147932063511748608	fear
135159121098981376	sadness
144229443878125570	love
144280597274181632	sadness
144705748268613632	joy
141320938733056000	sadness
140306390769074178	anger
145777811280506880	sadness
145659703681220608	joy
142043500890963968	sadness
146870973138870273	sadness
146457624790040577	sadness
138807745330675712	sadness
136993140728020992	joy
148101581668220928	joy
136932249726746625	sadness
145334375855292416	love
145351876655857666	anger
147532389017595905	sadness
143881221238300674	anger
149673787980398592	love
135294598170943488	anger
142459889854320643	sadness
135385766338625537	sadness
142139205332647936	sadness
135231296417964032	love
139888371626557440	love
145168886088740864	anger
141218306555265025	anger
136636742739558400	joy
136969459188502528	joy
141172958793183232	love
136139769955614720	sadness
143444986069925888	sadness
146404551459741697	sadness
135816521816604672	joy
134731252870823937	joy
137744589401505793	joy
141220714144464898	anger
139568207748005888	sadness
149105912743858177	joy
147205496284250112	fear
147348380836823040	joy
149697990452445184	joy
134782953006972928	sadness
144142206087872512	love
140487317222719488	sadness
147386962213470209	joy
135528663440568320	sadness
143277261808877568	love
141204513590755330	love
139777238445993984	thankfulness
138718358819438592	sadness
147149522810847234	sadness
135834533969920000	joy
148137166386638849	joy
137362972166205443	anger
146961827782332417	love
144939892848345088	love
147445941979463680	joy
144550714054672384	joy
143030565468246017	joy
146226672193126400	joy
143773228328951809	anger
134796653067632640	love
139080522663067650	joy
147439719456849920	joy
